"TOA5","Fluxtower CR3000","CR3000","3500","CR3000.Std.11","CPU:OzFlux_QUT_2010_11_09.CR3","12231","slow_core"
"TIMESTAMP","RECORD","Fsd_CNR1_Avg","Fsu_CNR1_Avg","Fld_CNR1_Avg","Flu_CNR1_Avg","Fn_NRL_Avg","Fg_CN3_01_Avg","Fh_Avg","Fe_raw_Avg","Fc_raw_Avg","Fm_Avg","Cc_7500_Avg","Ah_7500_Avg","ps_7500_Avg","Ux_CSAT_Avg","Uy_CSAT_Avg","Uz_CSAT_Avg","Tv_CSAT_Avg","Ta_HMP_01_Avg","RH_HMP_01_Avg","Ts_TCAV_01_Avg","Sws_616_01_raw_Avg","Rain_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","mg/m^2/s","kg/m/s^2","mg/m^3","g/m^3","kPa","m/s","m/s","m/s","C","C","fraction","C","ms","mm"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot"
"2013-01-18 04:00:00",28299,-0.7751755,1.371288,381.4248,391.8912,-29.77442,-10.36621,0.07250653,4.065518,0.1001389,0.001060096,849.2404,10.41986,100.2759,-0.2809824,-0.04891583,-0.0009711527,18.54904,17.18607,0.9231988,24.15366,19.01893,0
"2013-01-18 04:30:00",28300,-0.6447995,1.44113,380.8887,390.8392,-28.05089,-10.72553,0.1712585,-0.5483296,-0.02092173,0.001252439,817.796,9.642534,100.2788,-0.2933174,-0.1494123,-0.009434931,18.25354,16.90067,0.9251357,23.9955,19.0149,0
"2013-01-18 05:00:00",28301,-0.7073816,1.310783,381.2164,390.4558,-28.87887,-11.04115,0.1571509,-8.27469,-0.4460911,0.001436697,834.8715,9.315087,100.3012,-0.1969555,-0.007838514,-0.002841222,18.05725,16.79396,0.9274286,23.83318,19.0111,0
"2013-01-18 05:30:00",28302,6.797411,2.950364,380.623,389.8031,-21.68724,-11.32989,-2.230818,-3.918401,0.0302091,0.003970859,840.3001,8.45618,100.3233,-0.143175,-0.1903223,-0.004851653,17.89529,16.56548,0.9290547,23.69315,19.00763,0
"2013-01-18 06:00:00",28303,30.79722,7.740431,382.5993,393.2112,-14.17345,-11.53933,0.4674808,-0.2941854,-0.01900389,0.001129328,892.2702,9.637308,100.3548,-0.2482533,-0.1740374,-0.007232278,18.08674,16.72072,0.9306523,23.51729,19.00413,0
"2013-01-18 06:30:00",28304,66.91868,17.91355,389.1976,402.4774,2.834988,-11.36594,-0.2696975,-0.6290084,-0.03449066,0.001262832,828.076,10.10343,100.3814,0.09524446,-0.1334804,0.001506833,19.23272,17.68888,0.9323111,23.28658,19.00107,0
"2013-01-18 07:00:00",28305,207.6397,41.00593,401.2187,418.2225,87.64615,-10.59785,0.5519973,0.9726414,0.138797,0.0005983075,738.5786,14.42875,100.3849,0.2471868,-0.06879845,-0.005675417,21.7505,19.72809,0.931403,23.09549,18.99855,0
"2013-01-18 07:30:00",28306,379.2973,77.54274,399.7008,451.6666,223.4765,-9.182427,-20.43042,-57.49282,0.6211305,0.004873567,679.6649,16.66185,100.3897,0.5539155,0.06074912,-0.003971861,24.66666,23.06532,0.8256601,22.81096,18.99742,0
"2013-01-18 08:00:00",28307,532.9335,106.1096,387.0342,482.4646,267.613,-6.778617,77.96471,-3.808399E+012,116.6738,0.01301607,-4.863192E+012,8.275273E+013,100.3784,1.509761,1.442485,0.1203575,26.60111,25.27064,0.6593821,23.02722,18.99783,0
"2013-01-18 08:30:00",28308,655.9539,124.8018,393.0404,504.5361,334.0935,-3.849715,147.6259,-6.854738E+016,2103385,0.02714606,662.6653,16.79374,100.3697,1.849621,1.324382,0.1164053,27.25326,26.04285,0.6134084,23.54863,19.00111,0
"2013-01-18 09:00:00",28309,728.9786,142.5478,390.2223,523.8469,373.3288,-0.6289386,219.2659,42.58602,-0.4898695,0.05425962,660.8038,16.55582,100.3568,1.101711,0.6503279,0.09935989,28.0991,27.06522,0.5677821,23.98619,19.00718,0
"2013-01-18 09:30:00",28310,820.4681,159.736,394.0158,538.9174,433.2661,2.935516,227.9477,43.75769,-0.5088616,0.01893103,659.8237,16.02662,100.3257,1.099756,0.9734653,0.08482886,28.81931,27.85798,0.5196587,24.60608,19.01633,0
"2013-01-18 10:00:00",28311,908.3437,171.2389,397.8531,553.7852,491.8527,6.677284,302.3495,39.22235,-0.6424589,0.019951,657.9589,14.94829,100.2901,1.307081,1.176507,0.08871171,29.85662,28.86223,0.4476655,25.22125,19.02647,0
"2013-01-18 10:30:00",28312,977.9434,178.7227,400.6082,569.524,565.0883,10.66895,293.8596,78.57593,-0.5982643,0.0193013,657.0269,14.40678,100.2494,0.9714577,-0.1075337,0.02145708,30.38655,29.76866,0.4004333,25.86107,19.03792,0
"2013-01-18 11:00:00",28313,1028.523,179.6862,407.0459,579.3636,598.3477,14.91148,302.9985,70.18055,-0.6407909,0.1008945,654.4402,14.83886,100.207,1.449725,0.8245602,0.08926145,31.38617,30.43132,0.3963448,26.56355,19.05201,0
"2013-01-18 11:30:00",28314,1063.3,175.6926,411.4165,589.4064,628.1718,19.19753,308.0677,71.01133,-0.6280307,0.01306267,651.8165,14.63205,100.1492,1.07741,0.1390005,0.06550839,32.41605,31.38943,0.3656909,27.3076,19.06554,0
"2013-01-18 12:00:00",28315,1081.661,175.9502,417.6258,600.0595,642.3808,23.32778,343.3021,92.7446,-0.7149776,0.03433102,649.103,14.45751,100.0852,1.021797,0.2921727,0.05476408,33.47676,32.57774,0.3335329,27.96664,19.07835,0
"2013-01-18 12:30:00",28316,1081.287,173.7261,421.3777,602.6137,637.0723,27.14682,352.2483,89.05592,-0.67207,0.05294628,648.746,14.44632,100.0222,1.276198,0.3051333,0.07364734,34.01231,33.06729,0.3243119,28.69762,19.09055,0
"2013-01-18 13:00:00",28317,1063.025,167.563,424.9944,598.2081,624.4987,30.49131,339.3287,97.73746,-0.6118524,0.1082099,648.7418,15.2901,99.98547,1.736117,1.0337,0.1243378,34.76649,33.52131,0.336906,29.44572,19.10246,0
"2013-01-18 13:30:00",28318,1025.885,160.6498,424.794,584.3319,597.2533,32.91785,387.1949,159.2081,-0.7378207,0.07355902,649.9775,16.82581,99.94264,2.201919,1.410997,0.1541088,34.54579,33.18175,0.3874851,30.08656,19.11308,0
"2013-01-18 14:00:00",28319,975.4589,153.8648,424.2228,583.1254,584.5978,34.27316,338.5195,52.18311,-0.6564078,0.09381455,649.5807,17.03895,99.91393,1.839433,0.2930157,0.08996245,34.57638,33.02034,0.398859,30.54615,19.12273,0
"2013-01-18 14:30:00",28320,906.1725,143.8752,423.1701,570.2045,526.6847,35.03305,338.1276,56.73518,-0.713825,0.02179846,650.2122,17.2857,99.88583,2.088583,1.475488,0.1303765,34.13854,32.69951,0.4130923,30.90459,19.13023,0
"2013-01-18 15:00:00",28321,819.5802,131.9803,420.7245,560.6915,469.0957,34.98878,304.0018,24.50803,-0.5853735,0.09002748,649.8982,17.36857,99.85936,2.038511,1.010209,0.1253732,33.87391,32.24939,0.4277885,31.09076,19.1352,0
"2013-01-18 15:30:00",28322,720.4705,116.9579,420.8401,551.9081,401.6781,34.12354,333.7503,47.4014,-0.6550702,0.07385283,649.1823,17.39906,99.84224,1.763153,1.356303,0.1160329,33.77501,32.27599,0.4273093,31.11583,19.13851,0
"2013-01-18 16:00:00",28323,607.1428,100.7895,418.6091,538.2482,330.2715,32.86736,268.7149,38.84234,-0.5252658,0.05913587,649.4916,17.65642,99.81875,1.908025,0.7577099,0.1147224,33.38915,31.81341,0.4478993,31.11333,19.13965,0
"2013-01-18 16:30:00",28324,490.785,83.56625,416.0207,523.2441,254.3743,31.01854,209.1852,15.19674,-0.4195549,0.0852498,650.1666,17.9906,99.8137,1.783699,0.5408034,0.1059477,32.89665,31.3119,0.4730477,31.09146,19.14055,0
"2013-01-18 17:00:00",28325,364.8504,64.5675,413.1715,505.3983,169.2855,28.55572,180.5605,6.088203,-0.3585719,0.07257004,651.5942,18.15794,99.81731,2.083917,1.128503,0.1218571,32.26655,30.61264,0.4991744,30.97136,19.13983,0
"2013-01-18 17:30:00",28326,245.4993,44.62182,409.055,488.8553,96.32365,25.47944,102.374,9.173116,-0.1859319,0.05978677,653.3132,18.46581,99.85084,1.765664,0.9177709,0.0744645,31.51732,29.7958,0.5349557,30.79356,19.13716,0
"2013-01-18 18:00:00",28327,139.7969,27.55093,405.0767,473.2525,36.09696,21.97168,72.75002,7.118336,-0.1179155,0.06048773,655.6589,18.54962,99.88061,1.381955,0.9348603,0.076151,30.70138,28.95055,0.565428,30.5443,19.13305,0
"2013-01-18 18:30:00",28328,51.76568,11.78292,400.8109,459.0084,-13.80657,18.39213,-3.454516,1.302177,0.06181711,0.03998331,658.8834,18.41193,99.92014,1.328789,0.9454757,0.1051148,29.77468,27.98486,0.5938337,30.28793,19.12853,0
"2013-01-18 19:00:00",28329,5.943859,1.965457,395.9958,447.6524,-41.69447,14.86416,-10.84758,4.630342,0.09191613,0.03426257,662.5272,17.9134,99.95629,1.257447,0.8970619,0.03382535,28.87265,27.10431,0.6066583,30.00426,19.12231,0
"2013-01-18 19:30:00",28330,-1.794514,1.123104,397.6148,440.015,-30.00943,11.45878,-20.36719,6.179058,0.1333676,0.03192737,666.1458,17.7286,99.99512,0.9145252,0.938881,0.0763248,28.05793,26.32821,0.6263171,29.57907,19.11497,0
"2013-01-18 20:00:00",28331,-1.722473,1.36174,389.5022,432.5529,-40.15907,8.434952,-14.41199,-1.974361,0.07511658,0.01431441,671.5211,17.96667,100.0158,0.4487478,0.3986504,0.02398578,27.43004,25.70011,0.6576861,29.15643,19.10773,0
"2013-01-18 20:30:00",28332,-1.472301,1.482768,387.5437,427.6049,-37.13324,5.874915,-12.85163,1.225878,0.1032507,0.004829223,677.1026,17.9026,100.0434,0.3154986,0.2463038,0.03257386,26.89613,25.12441,0.6766012,28.76661,19.09971,0
"2013-01-18 21:00:00",28333,-0.7988241,2.13399,387.5858,429.4787,-38.42877,3.750505,-12.22343,-0.9667299,0.1197086,0.009582339,672.705,18.44705,100.0798,0.6671572,0.58265,0.04687972,26.92094,25.02659,0.7038391,28.36217,19.0921,0
"2013-01-18 21:30:00",28334,-0.8586508,2.042795,388.0754,429.5797,-37.69227,2.166297,-16.12136,-14.27524,0.1393758,0.007562988,672.2704,18.77491,100.1012,0.702326,0.756197,0.07155009,26.7885,24.86523,0.7267625,28.01481,19.08419,0
"2013-01-18 22:00:00",28335,-1.107044,1.805797,387.1116,428.091,-38.08216,0.9707714,-20.93745,0.1849939,0.1767127,0.02210202,672.9453,18.85618,100.1064,0.6263868,0.6454947,0.03737587,26.60615,24.7066,0.7375258,27.73219,19.07718,0
"2013-01-18 22:30:00",28336,-1.647268,1.088397,385.4055,420.8468,-32.70813,0.001418938,-13.84614,-0.5787551,0.117312,0.02041526,684.4048,18.87842,100.1031,0.07878223,-0.06064254,0.02137492,25.80562,23.98588,0.7646636,27.53682,19.07149,0
"2013-01-18 23:00:00",28337,-1.685275,0.9189538,382.5299,415.3305,-30.34648,-1.022801,-2.032105,-0.747967,0.04897765,0.00389214,703.081,18.82338,100.0944,-0.09501446,-0.03913499,0.0104649,24.75773,23.03802,0.7990695,27.33027,19.06603,0
"2013-01-18 23:30:00",28338,-1.136427,1.207395,380.9335,412.0832,-27.11871,-2.132954,-1.86371,-0.7983224,0.06046832,0.0008173257,715.9834,18.758,100.0792,-0.2132906,-0.06653053,-0.006158473,24.09321,22.26992,0.8343485,27.088,19.0606,0
"2013-01-19 00:00:00",28339,-0.8496082,1.304548,380.3429,409.8372,-27.00845,-3.19625,0.3655132,0.6577861,-0.02194864,0.00114713,743.7313,18.55858,100.0661,-0.1080756,-0.003600153,0.005052361,23.56932,21.80674,0.8535551,26.81214,19.05503,0
"2013-01-19 00:30:00",28340,-0.7249616,1.318671,379.0308,408.4745,-27.15723,-4.058533,1.184497,0.08090825,0.01731132,0.001324745,760.2219,18.37687,100.0294,-0.2902001,-0.05826784,0.00406643,23.03378,21.33076,0.8717138,26.56922,19.04983,0
"2013-01-19 01:00:00",28341,-0.8680653,1.091446,378.8865,406.802,-27.45178,-4.832356,-0.3310917,-1.551722,0.05887614,0.00213478,785.8711,18.08736,100.0041,-0.238,-0.08033174,-0.000497125,22.5214,20.84813,0.8858461,26.33582,19.04474,0
"2013-01-19 01:30:00",28342,-0.5757662,1.117865,381.5224,405.2975,-27.6554,-5.493639,-0.9265262,-1.91232,0.1079821,0.004261735,788.1245,17.807,99.98629,-0.3232627,-0.04654149,-0.004173472,22.2179,20.50529,0.8946078,26.12224,19.04007,0
"2013-01-19 02:00:00",28343,-0.5759933,1.213864,384.857,404.9985,-26.91536,-6.124379,0.7077906,0.6195325,0.02264096,0.001917635,770.0383,17.34222,99.97017,0.02910878,0.08074804,0.01003886,21.85173,20.2502,0.9019962,25.90963,19.03472,0
"2013-01-19 02:30:00",28344,-0.6415149,1.121968,387.7879,405.0859,-28.52322,-6.714161,0.8747407,4.968226,0.04442726,0.001508516,816.1683,16.83973,99.96925,-0.3366456,-0.08431573,0.002390528,21.43131,19.84082,0.9091383,25.70661,19.03001,0
"2013-01-19 03:00:00",28345,-0.3844523,1.388586,388.9962,403.9115,-25.64881,-7.255513,0.04854333,-2.964387,-0.07072587,0.0003113637,777.9584,15.15335,99.963,-0.1081108,-0.1516038,0.003082778,21.1604,19.58178,0.9138024,25.51696,19.02556,0
"2013-01-19 03:30:00",28346,-0.5828325,1.064429,390.8548,404.4638,-28.24088,-7.739893,0.2111592,-5.267335,-0.06121473,0.001324675,844.7661,16.15077,99.95335,-0.4635404,-0.09409881,-0.007157444,20.89455,19.34525,0.9178697,25.32255,19.021,0
"2013-01-19 04:00:00",28347,-0.7345694,0.9586482,391.3848,403.6184,-26.12926,-8.122728,0.8743178,-5.420419,-0.1485687,0.0009653924,843.9291,15.86075,99.9674,0.08682089,0.2667804,0.01586603,20.66164,19.15262,0.9213259,25.1515,19.01682,0
"2013-01-19 04:30:00",28348,-0.5255082,1.073767,391.7858,402.8568,-25.82601,-8.396712,0.5486633,-1.889229,-0.03925628,0.007084754,825.3652,14.78414,99.9952,-0.05460983,0.000781014,0.01205049,20.472,18.95653,0.9243219,25.00388,19.01256,0
"2013-01-19 05:00:00",28349,-0.4936683,1.004168,392.0803,402.6678,-27.16204,-8.641249,-0.6396807,-16.84279,-0.2813693,0.007789124,848.3716,15.01177,100.0203,-0.3707844,-0.2287654,-0.001618806,20.29789,18.78844,0.9260613,24.8519,19.00933,0
"2013-01-19 05:30:00",28350,5.825367,2.229498,392.5057,402.5159,-22.02962,-8.888391,0.3941584,-18.98878,-0.3412803,0.003976522,862.3768,15.07224,100.0629,0.06363233,0.1752591,0.01176606,20.18784,18.7,0.9277448,24.70307,19.00529,0
"2013-01-19 06:00:00",28351,31.96037,7.47965,393.9884,406.0819,-10.87072,-9.00133,-1.925333,1.847453,-0.07777472,0.005801722,890.4338,16.34767,100.088,-0.248084,-0.1117735,0.0002883333,20.45562,18.86529,0.9294044,24.54542,19.00243,0
"2013-01-19 06:30:00",28352,72.23795,16.91384,400.0026,414.7807,13.17089,-8.812173,-0.0591551,2.294886,0.1718358,0.001902213,841.93,17.55231,100.1086,0.4099737,0.1138229,0.02434677,21.56986,19.71494,0.9299109,24.34594,18.99919,0
"2013-01-19 07:00:00",28353,192.4078,37.52266,407.1877,429.3903,85.77934,-8.040854,-4.47328,-2.30927,0.1489831,0.006987755,748.4255,18.64129,100.1215,-0.0009176389,-0.2073366,0.01188057,23.87898,21.51909,0.922305,24.16763,18.99719,0
"2013-01-19 07:30:00",28354,357.405,75.16584,395.7149,464.3281,205.9959,-6.708432,37.83544,42.16427,-0.2597208,0.01322495,698.9032,18.97452,100.1374,0.4962122,0.1267856,0.05958218,26.2876,24.51788,0.8030363,23.87556,18.99595,0
"2013-01-19 08:00:00",28355,366.1082,68.68087,405.0343,488.3894,184.9957,-4.545271,72.10056,76.5192,0.1007915,0.00591052,671.2639,18.50319,100.1649,0.2235959,0.2721434,0.02508931,27.96288,26.73838,0.6674582,24.09888,18.99712,0
"2013-01-19 08:30:00",28356,403.1679,73.57407,429.0563,503.7575,216.2686,-1.814953,96.26188,35.55783,-0.21519,0.007651603,662.7057,18.36951,100.1545,-0.1710683,-0.06254816,0.03195875,29.31433,27.94962,0.6144323,24.63084,19.00051,0
"2013-01-19 09:00:00",28357,447.6904,84.1546,424.0506,513.2336,255.0832,0.8937545,94.5591,51.63324,-0.1849541,0.04236582,655.89,17.79041,100.1042,-0.3379448,0.5803062,-0.01114333,30.64021,29.12233,0.5503957,25.0756,19.00559,0
"2013-01-19 09:30:00",28358,791.3384,150.8323,417.6369,555.6748,444.3341,3.246575,145.0448,44.46845,-0.3020671,0.05529197,652.9891,17.32806,100.0474,-0.3036832,0.6957464,0.0119255,31.66348,30.67559,0.4815724,25.15233,19.01136,0
"2013-01-19 10:00:00",28359,897.9292,163.9436,424.994,575.998,511.7511,6.511825,248.6124,41.99358,-0.4866732,0.0611607,651.6296,16.76153,99.99117,0.5591478,0.773747,0.04663695,32.5626,31.66761,0.4308503,25.71781,19.01946,0
"2013-01-19 10:30:00",28360,946.3234,167.3637,429.9371,593.3115,552.0583,11.07353,279.6935,66.33907,-0.5264925,0.06857182,648.045,16.16699,99.93498,0.2860595,0.4722789,0.05797833,34.37456,33.40725,0.3670688,26.47569,19.0299,0
"2013-01-19 11:00:00",28361,1006.725,170.5683,434.8208,601.957,587.8883,15.87342,319.4642,78.33192,-0.5943134,0.02312656,646.5533,16.44231,99.89521,1.042544,0.859147,0.0818243,35.22032,34.19316,0.3543419,27.32148,19.04255,0
"2013-01-19 11:30:00",28362,1050.164,168.6281,440.0986,614.5963,627.4825,20.37893,320.0219,101.5069,-0.6072265,0.07381607,644.5798,16.15909,99.83469,0.9362772,0.8655246,0.07672546,36.38134,34.99846,0.3316952,28.07469,19.05574,0
"2013-01-19 12:00:00",28363,1074.048,170.696,445.8147,621.3635,667.5108,24.99131,275.6786,81.06813,-0.5045663,0.02217347,642.8583,16.01066,99.79759,0.503643,-0.2319045,-0.006029667,37.18814,36.06673,0.310852,28.83486,19.06833,0
"2013-01-19 12:30:00",28364,1068.294,167.24,449.9118,613.5972,651.6453,28.76364,331.9629,114.8516,-0.6494274,0.003365811,644.1222,17.63648,99.77332,1.33801,-0.1756277,0.06742126,37.84518,36.37072,0.3433855,29.56754,19.08016,0
"2013-01-19 13:00:00",28365,1032.792,160.1345,446.4969,600.1636,629.5353,31.33997,330.4318,248.5609,-0.6244081,0.1989414,647.2676,19.28425,99.77263,2.206379,0.1338864,0.1082423,36.88543,35.10894,0.4104372,30.37604,19.09345,0
"2013-01-19 13:30:00",28366,956.7719,149.3418,446.2068,589.767,576.6738,33.45026,361.6585,56.64917,-0.7239093,0.1442826,646.5218,19.71893,99.77212,2.197893,1.083833,0.07383721,36.67925,34.78185,0.4307049,30.87844,19.10344,0
"2013-01-19 14:00:00",28367,837.3134,133.9632,445.3514,571.7113,480.3487,34.41767,284.5617,43.63919,-0.5592456,0.04951243,646.5113,20.2309,99.77016,2.241755,2.281137,0.1991022,35.73466,33.75877,0.4710438,31.23042,19.11109,0
"2013-01-19 14:30:00",28368,793.4404,126.0862,439.454,565.412,459.2258,34.07956,345.5998,36.58334,-0.6344288,0.1516657,646.2687,19.8983,99.74921,2.043073,1.589029,0.151283,35.39921,33.33683,0.475007,31.4307,19.12077,0
"2013-01-19 15:00:00",28369,805.7769,127.0124,436.0988,562.5797,478.2968,33.00681,287.3125,38.45258,-0.5395599,0.1322106,646.1261,19.83998,99.74894,2.309106,1.035822,0.08284838,35.0447,33.11472,0.4780896,31.49987,19.12401,0
"2013-01-19 15:30:00",28370,705.6337,111.8894,432.8147,552.684,415.3415,32.51566,300.1881,10.20023,-0.5907164,0.2233373,647.0359,19.99723,99.76749,2.000945,0.6801436,0.02736522,34.50179,32.58718,0.4982183,31.63004,19.12356,0
"2013-01-19 16:00:00",28371,602.7092,97.1965,431.9267,541.3618,339.5065,31.65549,262.1689,18.92428,-0.5372118,0.1267105,646.5857,20.24261,99.75435,1.892719,0.8017278,0.08074956,34.31853,32.37738,0.5112429,31.58743,19.12548,0
"2013-01-19 16:30:00",28372,438.4505,71.1985,431.0127,522.8561,230.8592,30.17052,244.7666,15.35362,-0.4910633,0.1156712,647.611,20.48977,99.76219,1.877527,1.058151,0.1205825,33.65593,31.66536,0.5409344,31.58999,19.1268,0
"2013-01-19 17:00:00",28373,186.2224,30.09104,440.6638,496.4267,82.89491,27.80622,159.1969,-11.39454,-0.2749594,0.1499547,650.2226,20.53041,99.82347,1.718261,1.066022,0.158011,32.45201,30.40824,0.5834331,31.62687,19.12616,0
"2013-01-19 17:30:00",28374,86.30214,14.88204,452.0896,482.602,35.22778,24.12341,74.08825,-4.759357,-0.08256322,0.07148872,653.8091,20.18921,99.90634,1.158926,-0.1138357,0.01665093,31.61493,29.53309,0.6039113,31.38346,19.12348,0
"2013-01-19 18:00:00",28375,47.464,8.5257,448.4281,473.2667,11.88933,20.18323,40.82191,29.55916,-0.07984845,0.1094361,655.2402,20.67824,99.96913,1.455872,0.4023025,0.07743569,30.95885,28.8206,0.6453689,31.00071,19.11904,0
"2013-01-19 18:30:00",28376,7.853678,0.8626242,445.0635,463.8514,-10.57124,16.66447,16.68768,11.54233,0.01574376,0.05612468,657.9683,20.29243,100.0136,0.7952634,0.06861592,0.06027566,30.31354,28.1609,0.6565058,30.6246,19.11369,0
"2013-01-19 19:00:00",28377,0.6386226,0.2970245,446.709,460.2066,-11.90378,13.57564,-6.870445,9.902368,0.1000843,0.04211892,659.0262,20.50434,100.0702,1.017807,0.2324279,0.01094837,29.97907,27.79198,0.6779785,30.22904,19.10736,0
"2013-01-19 19:30:00",28378,-0.5344723,0.2786078,445.6231,457.9084,-11.696,10.97022,1.741515,-8.197188,0.06529421,0.04901853,660.5093,20.82086,100.1335,0.8196296,0.2821573,0.04939442,29.72139,27.48851,0.7013514,29.85974,19.10084,0
"2013-01-19 20:00:00",28379,-0.4273541,0.3466145,444.7068,456.5396,-11.25309,8.95477,-0.7929221,-2.023554,0.08811516,0.05281755,660.6971,21.00893,100.1577,0.9477579,0.500329,0.03942147,29.55038,27.25731,0.7191863,29.53926,19.0941,0
"2013-01-19 20:30:00",28380,-0.526746,0.315001,443.2978,455.0058,-11.17408,7.347152,-2.626881,7.572961,0.1125447,0.06080817,661.4079,21.27307,100.1898,0.8887925,0.3860447,0.07128777,29.32661,27.03035,0.7387633,29.25958,19.08792,0
"2013-01-19 21:00:00",28381,-1.398074,1.507243,444.6943,451.435,-33.29398,6.069435,-4.055923,5.135696,0.09743933,0.04562087,719.224,19.01657,100.2159,0.6849676,-0.1779419,9.509726E-005,28.97646,26.72511,0.7590864,29.04229,19.08181,0
"2013-01-19 21:30:00",28382,-1.549558,2.941957,442.7528,444.4416,-43.00951,5.022391,1.98662,226.843,-2.113424,0.0174657,677.613,21.11787,100.2425,0.4763625,-0.01182218,0.01610764,28.44812,26.07756,0.8039538,28.9283,19.07567,0
"2013-01-19 22:00:00",28383,-1.701519,2.433209,440.7538,441.308,-53.22644,4.083362,-11.53209,-41.48596,0.7441623,0.01931209,729.3798,15.56166,100.2864,0.884324,-0.2410726,0.02315535,27.66214,25.5262,0.8049474,28.6538,19.07017,0.8
"2013-01-19 22:30:00",28384,-0.09484595,1.207294,435.7465,437.1128,-13.07152,3.185047,-27.33535,-201.6228,0.3544768,0.07364757,723.0555,13.12704,100.31,-0.3391577,-0.7597895,0.02450511,26.80748,24.26685,0.8810774,28.49766,19.06233,4.6
"2013-01-19 23:00:00",28385,0.2481523,2.088486,436.2274,438.4158,-17.01105,1.515224,-8.683544,-366.7683,2.63099,0.0492611,642.7308,13.17687,100.3106,-0.3461543,-1.035232,0.005351834,28.0022,24.26607,0.8937426,28.06278,19.05857,0.2
"2013-01-19 23:30:00",28386,0.2110796,2.047562,437.0262,439.4396,-17.45512,-0.2117319,-12.97025,42.02594,0.3200807,0.0307316,682.8865,16.17481,100.3054,0.1219024,-0.3875097,0.0129485,28.19359,24.44528,0.8918503,27.72992,19.05427,0
"2013-01-20 00:00:00",28387,-0.003638933,1.634699,437.8675,440.2194,-16.22612,-0.8523049,-6.524321,59.1539,0.7491211,0.0411366,702.4438,19.98089,100.2889,0.2719443,-0.03998598,0.03841717,28.21176,24.51122,0.8948156,27.52136,19.04986,0
"2013-01-20 00:30:00",28388,-0.5138099,1.804817,437.2651,438.3514,-22.92303,-1.006647,-1.144496,6.983552,0.2063862,0.01331242,693.5503,21.41279,100.2383,0.03238786,-0.2241666,0.03117585,28.16206,24.42024,0.8963231,27.4185,19.04594,0
"2013-01-20 01:00:00",28389,-0.5520228,1.783893,436.0248,436.4163,-22.45471,-1.175412,-9.305345,51.84142,0.0923935,0.03886315,689.5947,22.01827,100.2267,-0.07260982,-0.1497413,-0.02643903,28.04359,24.33864,0.8966228,27.32234,19.04267,0
"2013-01-20 01:30:00",28390,-0.1906067,1.65837,436.4362,437.9045,-19.68785,-1.509255,-10.94374,4.474959,0.335631,0.02018064,693.7834,22.01976,100.2139,0.1654835,-0.01721776,-0.01279797,27.97875,24.29503,0.8986993,27.16243,19.04003,0
"2013-01-20 02:00:00",28391,-0.9960082,1.826205,434.9673,432.3756,-33.08524,-1.770175,-12.25992,15.77146,0.6808156,0.005675573,695.9974,21.88699,100.2259,0.02390672,-0.1149999,-0.000793514,27.74763,24.20506,0.8976708,27.09783,19.03728,0
"2013-01-20 02:30:00",28392,-0.1842365,0.7681113,433.4736,432.5603,-11.76606,-2.113369,-10.32974,-4.184705,0.3133484,0.02157889,714.9117,21.835,100.2341,-0.03358418,-0.05249996,-0.01575369,27.23838,23.90844,0.9018131,26.98586,19.03479,0
"2013-01-20 03:00:00",28393,-0.6307319,1.598329,433.5885,433.5171,-19.28556,-2.552103,0.7011355,-2.618323,0.03304859,0.001957881,715.9752,21.58085,100.2131,-0.005625417,-0.1414722,0.007674917,27.01463,23.80159,0.903268,26.81398,19.03317,0
"2013-01-20 03:30:00",28394,-1.226671,0.9762416,429.5667,423.8908,-30.21316,-2.737836,-2.47892,3.191591,0.2110993,0.00399944,748.9383,21.36519,100.2077,0.0009322917,0.1591214,0.007370861,25.88274,23.34782,0.9046498,26.79862,19.03038,0
"2013-01-20 04:00:00",28395,-0.4617444,1.242384,427.8466,425.0615,-24.36207,-3.27044,-0.5230573,-1.223327,0.1943522,0.003012792,808.7009,21.09344,100.2487,-0.2708453,-0.05010081,-0.003839153,25.82114,22.99554,0.9120409,26.63044,19.02876,0
"2013-01-20 04:30:00",28396,-0.6487228,1.264692,426.7337,423.5536,-28.30926,-3.927719,0.3795022,0.4342735,0.2195665,0.001316671,834.9233,20.69651,100.2887,-0.1795114,-0.03411969,-0.001337736,25.70964,22.81387,0.9159608,26.44993,19.02692,0
"2013-01-20 05:00:00",28397,-0.1615041,0.7929518,426.3818,425.2815,-14.20088,-4.599416,0.6939552,-0.6957302,-0.2578146,0.0009642888,876.3679,20.41852,100.3217,-0.003945292,0.1860346,0.0009087778,25.53639,22.56478,0.9193019,26.25558,19.02353,0
"2013-01-20 05:30:00",28398,3.073551,1.229007,427.209,427.4244,-9.723713,-5.028281,0.02341408,2.361988,0.1289068,0.0035064,912.9516,20.42237,100.3495,-0.04599832,0.2411046,0.01177975,25.70936,22.55702,0.9228231,26.09051,19.02131,0
